Country,Year,Total GHG Emissions Excluding Land-Use Change and Forestry (MtCO2e),Total GHG Emissions Including Land-Use Change and Forestry (MtCO?e?),Total CO2 (excluding Land-Use Change and Forestry) (MtCO2),Total CH4 (MtCO2e),Total N2O (MtCO2e),Total F-Gas (MtCO2e),Total CO2 (including Land-Use Change and Forestry) (MtCO2),Total CH4 (including Land-Use Change and Forestry) (MtCO2e),Total N2O (including Land-Use Change and Forestry) (MtCO2e),Energy (MtCO2e),Industrial Processes (MtCO2e),Agriculture (MtCO2e),Waste (MtCO2e),Land-Use Change and Forestry (MtCO2),Bunker Fuels (MtCO2),Electricity/Heat (MtCO2),Manufacturing/Construction (MtCO2),Transportation (MtCO2),Other Fuel Combustion (MtCO2e),Fugitive Emissions (MtCO2e)
Cote d'Ivoire,1994,26.1951541,20.4787741,3.6496,18.4499,4.0873,0.0083,-2.27937,18.59826249,4.151540374,11.912,0.5579,4.9073,8.8179,-5.7164,0.59,1.06,0.45,1.08,9.0452,0.2768
Cote d'Ivoire,1995,26.81000525,21.09195525,3.7683,18.9247,4.1076,0.0094,-2.162336,19.07304785,4.171808069,12.2336,0.5077,4.9904,9.0883,-5.7181,0.53,1.03,0.47,1.22,9.1835,0.3301
Cote d'Ivoire,1996,26.12154238,20.30032238,4.3883,17.8655,3.8499,0.0178,-1.544366,17.94335726,3.883543559,11.476,0.5161,4.8594,9.2701,-5.8212,0.57,1.49,0.55,1.24,7.7525,0.4434
Cote d'Ivoire,1997,26.10803551,20.46292551,5.3496,16.9583,3.774,0.0261,-0.58485,17.16021666,3.861429049,11.0184,0.5757,5.0621,9.4519,-5.6451,0.57,2.14,0.64,1.36,6.3216,0.5568
Cote d'Ivoire,1998,24.76508464,19.47688464,5.1624,16.0036,3.5645,0.0345,-0.768858,16.45239606,3.758854539,9.6808,0.3569,5.0837,9.6336,-5.2882,0.58,2.47,0.53,1.2,4.8106,0.6702
Cote d'Ivoire,1999,25.32316178,20.03404178,7.0024,15.0288,3.2491,0.0428,1.066512,15.47999547,3.444690029,10.1632,0.3653,4.9793,9.8154,-5.2891,0.61,2.5,0.78,1.41,4.6896,0.7836
Cote d'Ivoire,2000,23.95831891,18.51570891,6.6424,14.1572,3.1075,0.0512,0.704972,14.50246487,3.257075518,8.4356,0.3736,5.1519,9.9972,-5.4426,0.66,2.36,0.77,1.28,3.1286,0.8969
Cote d'Ivoire,2001,24.30805827,15.29065827,6.5724,14.6352,3.0325,0.0679,-2.655378,14.78193207,3.09617465,8.634,0.3904,5.0454,10.2383,-9.0174,0.62,2.46,0.76,1.25,3.0638,1.1002
Cote d'Ivoire,2002,25.63200764,16.47288764,6.6924,15.4278,3.4272,0.0846,-2.538348,15.47774927,3.448843782,9.0224,0.4071,5.7232,10.4794,-9.1591,0.59,2.63,0.71,1.4,2.979,1.3034
Cote d'Ivoire,2003,24.54292701,15.42058701,5.4724,15.7886,3.1806,0.1014,-3.751198,15.85971648,3.210702913,8.0708,0.4238,5.3279,10.7205,-9.1223,0.56,2.18,0.55,1.03,2.8042,1.5066
Cote d'Ivoire,2004,24.38152637,15.19077637,5.7424,15.8255,2.6955,0.1181,-3.494178,15.85750368,2.709352045,8.6092,0.4405,4.3702,10.9616,-9.1908,0.56,2.33,0.57,1.13,2.8693,1.7099
Cote d'Ivoire,2005,26.40648574,17.29546574,6.1224,16.8725,3.2767,0.1348,-3.108978,16.95687088,3.312761177,9.2676,0.4572,5.489,11.2027,-9.111,0.63,3.13,0.4,1.21,2.6145,1.9131
Cote d'Ivoire,2006,26.36368491,31.89804491,5.7995,17.2369,3.1718,0.1555,11.232026,17.30791355,3.202648477,9.2273,0.335,5.3455,11.4559,5.5344,0.43,2.34,0.55,1.27,3.024,2.0433
Cote d'Ivoire,2007,26.50495009,32.19941009,5.7745,17.4837,3.0707,0.1761,11.207286,17.66617623,3.149845778,9.297,0.4106,5.0882,11.7091,5.6945,0.49,2.45,0.43,1.28,2.9636,2.1735
Cote d'Ivoire,2008,27.73651526,33.34788526,6.5195,17.9298,3.0904,0.1967,11.957246,18.0512289,3.142663079,10.2567,0.3763,5.1512,11.9623,5.6114,0.38,2.84,0.58,1.55,2.9831,2.3037
Cote d'Ivoire,2009,27.52302643,33.03489643,6.0492,18.2571,2.9993,0.2174,11.480692,18.31319157,3.02362038,9.9665,0.3566,4.9844,12.2155,5.5119,0.22,2.51,1.07,1.57,2.3826,2.4339
Cote d'Ivoire,2010,28.0569816,33.5445416,6.3492,18.5602,2.9096,0.238,11.780352,18.59951425,2.926637681,10.4162,0.3773,4.7948,12.4687,5.4876,0.24,2.91,0.99,1.48,2.4721,2.564
Cote d'Ivoire,2011,28.10330833,33.58714833,5.9902,18.9039,2.9455,0.2637,11.421974,18.94025232,2.961190464,10.0931,0.414,4.8526,12.7336,5.4838,0.21,2.79,0.9,1.51,2.2914,2.6017
Cote d'Ivoire,2012,30.19287906,35.77640906,7.83,19.1409,2.9325,0.2894,13.26086,19.24741039,2.978693248,12.1501,,4.755,12.9984,5.5835,0.24,3.63,1,2.35,2.5307,2.6394
Croatia,1990,26.88534129,26.88534129,22.9135,,,0.9475,,,,23.0683,3.2054,,0.6116,,0.3,8.01,6.04,3.92,3.8484,1.2499
Croatia,1991,20.73079764,20.73079764,16.9743,,,0.764,,,,17.1676,2.9252,,0.638,,0,5.65,4.26,2.94,3.0833,1.2343
Croatia,1992,22.7575395,22.7702995,16.0494,3.5651,2.5625,0.5805,16.05114,3.572117513,2.566510248,16.6568,2.2793,3.167,0.6644,0.0128,0,6.21,3.85,2.83,2.5481,1.2187
Croatia,1993,22.75889973,11.27635973,16.5791,3.5004,2.2824,0.3971,5.085526,3.507391293,2.286389084,17.1761,2.038,2.854,0.6908,-11.4825,0.1,6.71,3.55,2.99,2.723,1.2031
Croatia,1994,21.85147395,10.33070395,15.9923,3.4049,2.2407,0.2136,4.460506,3.411945072,2.24469792,16.3553,2.0202,2.7488,0.7172,-11.5208,0.33,5.48,3.76,3.15,2.7778,1.1875
Croatia,1995,22.19231018,10.63332018,16.65,3.3217,2.1905,0.0301,5.080068,3.328718852,2.194456756,17.1646,1.647,2.6471,0.7436,-11.559,0.27,6.13,3.57,3.33,2.9627,1.1719
Croatia,1996,22.00521359,10.39988359,16.5097,3.2204,2.2258,0.0494,4.900434,3.222741303,2.227300674,16.9422,1.7388,2.5983,0.726,-11.6053,0.25,5.97,3.39,3.51,2.9124,1.1598
Croatia,1997,24.14133699,12.51018699,18.3226,3.1731,2.5769,0.0688,6.67504,3.184233755,2.582154592,18.5997,1.9039,2.9193,0.7084,-11.6312,0.24,6.35,3.86,3.96,3.2821,1.1476
Croatia,1998,24.9419424,13.3339624,19.5132,3.1225,2.2182,0.0881,7.830718,3.170556206,2.244588509,19.7173,2.0067,2.5272,0.6908,-11.608,0.27,7.46,3.61,4.12,3.3919,1.1354
Croatia,1999,25.12403781,13.40491781,19.652,3.116,2.2486,0.1074,7.929126,3.118428658,2.249932427,19.6349,2.2377,2.5682,0.6732,-11.7191,0.18,6.82,3.54,4.41,3.7416,1.1233
Croatia,2000,24.62537121,12.89385121,19.0816,3.053,2.364,0.1268,7.330672,3.065611109,2.370776345,19.0124,2.3296,2.6378,0.6556,-11.7315,0.16,6.25,3.65,4.41,3.5913,1.1111
Croatia,2001,25.72465467,14.20365467,20.1358,3.1317,2.2964,0.1607,8.613014,3.132871275,2.297068529,19.926,2.5452,2.5893,0.6741,-11.521,0.15,6.74,3.71,4.5,3.8211,1.155
Croatia,2002,27.10037814,15.54240814,21.2318,3.1659,2.5081,0.1946,9.670876,3.167461442,2.509440713,20.9997,2.6326,2.7755,0.6926,-11.558,0.13,7.56,3.52,4.8,3.9208,1.1989
Croatia,2003,28.6641316,17.0709616,22.751,3.2688,2.4158,0.2285,11.153638,3.271631608,2.417142897,22.4333,2.7933,2.7264,0.7111,-11.5932,0.14,8.22,3.63,5.19,4.1505,1.2428
Croatia,2004,28.57203706,16.93536706,22.298,3.3849,2.6267,0.2625,10.660882,3.385101774,2.626925081,21.9669,2.8918,2.9938,0.7296,-11.6367,0.16,7.16,4.08,5.36,4.0803,1.2866
Croatia,2005,28.63839853,16.96712853,22.4631,3.4233,2.4556,0.2964,10.787912,3.42548194,2.457357265,22.3306,2.7483,2.8014,0.7481,-11.6713,0.2,7.14,4.21,5.55,4.1,1.3305
Croatia,2006,29.23230221,17.71189221,22.5517,3.4371,2.8902,0.3533,11.031076,3.437237258,2.890289929,22.3166,2.8542,3.2639,0.7976,-11.5204,0.18,6.93,4.33,5.9,3.8709,1.2857
Croatia,2007,30.6117779,19.0846179,23.838,3.3956,2.9679,0.4102,12.289982,3.410002576,2.974432594,23.5425,2.8978,3.3143,0.8472,-11.5272,0.2,8.04,4.44,6.27,3.5517,1.2408
Croatia,2008,29.88848558,18.30271558,22.7837,3.3344,3.3033,0.4671,11.19245,3.337447894,3.305705259,22.4285,2.9707,3.6025,0.8967,-11.5858,0.22,6.93,4.48,6.19,3.6326,1.196
Croatia,2009,27.21509926,15.58759926,21.1743,3.3331,2.1837,0.524,9.546804,3.333063213,2.183707923,21.1545,2.6186,2.4957,0.9462,-11.6275,0.15,6.54,3.64,6.16,3.6634,1.1511
Croatia,2010,26.47063295,14.80752295,20.3364,3.2651,2.2882,0.5809,8.673258,3.265128531,2.288200588,20.3505,2.5779,2.5464,0.9958,-11.6631,0.18,6.05,3.55,5.93,3.7142,1.1063
Croatia,2011,26.49716665,14.81087665,20.1147,3.2555,2.4838,0.6433,8.416098,3.262370084,2.489143675,20.1006,2.6613,2.7404,0.9948,-11.6863,0.23,6.36,3.35,5.83,3.4695,1.0911
Croatia,2012,23.47112235,11.75396235,17.19,3.2322,2.3433,0.7056,5.45607,3.242271638,2.350026763,18.5107,,2.5849,0.9938,-11.7172,0.2,5.71,2.95,5.61,3.1647,1.076
Cuba,1990,52.77175087,38.48534087,35.2849,10.6611,6.8002,0.0256,20.936722,10.70413707,6.818916885,34.8362,2.5497,12.7096,2.6763,-14.2864,1.04,12.75,10.65,5.02,6.4048,0.0113
Cuba,1991,44.42360436,22.54712436,27.5766,10.4977,6.3193,0.0301,5.638348,10.54074009,6.337953362,27.6572,1.8606,12.3685,2.5473,-21.8765,0.91,10.97,7.44,3.8,5.3579,0.0893
Cuba,1992,38.69352186,16.29136186,22.2466,10.5278,5.8845,0.0346,-0.217332,10.57084312,5.90324984,22.3282,1.6698,12.2672,2.4184,-22.4022,0.68,9,6.12,2.66,4.3809,0.1673
Cuba,1993,35.12835335,12.20051335,20.144,9.8625,5.0828,0.0391,-2.845668,9.905536145,5.101526318,20.7292,1.0064,11.1034,2.2894,-22.9278,0.64,9.15,5.74,2,3.5939,0.2453
Cuba,1994,36.57135684,13.11909684,21.6586,10.2677,4.6015,0.0436,-1.855432,10.31073917,4.620152796,22.2503,0.8302,11.3305,2.1604,-23.4523,0.55,10.37,6.01,1.93,3.617,0.3233
Cuba,1995,37.39815634,13.42169634,23.1428,9.8943,4.3129,0.0481,-0.89544,9.937402199,4.331579273,23.5613,0.8336,10.9718,2.0314,-23.9765,0.57,10.88,6.69,2.03,3.56,0.4013
Cuba,1996,39.99571168,15.48703168,25.0855,10.5367,4.2911,0.0824,0.523032,10.57419207,4.307417647,25.7271,0.8582,11.3438,2.0665,-24.5087,0.88,11.46,7.35,2.25,4.0827,0.5845
Cuba,1997,42.70244102,17.66155102,27.5131,10.658,4.4147,0.1166,2.426478,10.68988195,4.42857602,28.2461,1.0147,11.34,2.1016,-25.0409,0.99,10.8,9.4,2.83,4.1754,1.0407
Cuba,1998,42.33655837,16.81445837,27.0658,10.8101,4.3099,0.1509,1.454922,10.87196182,4.336734394,28.0109,1.0503,11.1386,2.1368,-25.5221,1,10.67,9.92,2.56,3.728,1.1329
Cuba,1999,42.89884171,16.86229171,27.9324,10.6831,4.0982,0.1851,1.797352,10.7518217,4.128032767,29.0468,1.1189,10.5514,2.1719,-26.0366,0.87,10.23,11.22,2.41,3.8707,1.316
Cuba,2000,43.40707105,16.86584105,28.3055,10.8099,4.0724,0.2193,1.646208,10.89218157,4.108131141,29.7026,1.0738,10.4037,2.207,-26.5412,0.69,10.82,10.99,2.23,4.1634,1.4992
Cuba,2001,42.53452398,19.99401398,27.4216,10.6476,4.1857,0.2796,4.85483,10.66586991,4.193668303,29.0046,0.9764,10.3453,2.2182,-22.5405,0.62,9.57,11.88,2.27,3.7534,1.5312
Cuba,2002,41.18072491,18.27526491,26.2516,10.7135,3.8757,0.34,3.32486,10.72829824,3.882145465,27.8366,1.0329,10.0917,2.2295,-22.9055,0.73,12.75,8.11,2.1,3.3134,1.5632
Cuba,2003,40.56959783,17.29474783,25.6726,10.8579,3.6388,0.4003,2.385882,10.86617657,3.642422627,27.2386,1.1004,9.9898,2.2407,-23.2749,0.5,13.34,6.08,1.93,4.2934,1.5952
Cuba,2004,40.03041076,16.43372076,25.4119,10.4937,3.6643,0.4606,1.765224,10.52849491,3.67940979,26.9506,1.1862,9.6416,2.252,-23.5967,0.61,13.15,5.38,2.01,4.7834,1.6272
Cuba,2005,40.24086969,16.34906969,26.2525,10.0223,3.4452,0.5209,2.245852,10.10232324,3.479986952,27.7226,1.3234,8.9417,2.2632,-23.8918,0.59,13.1,6.53,1.96,4.4734,1.6592
Cuba,2006,41.21343259,31.03060259,26.7421,10.204,3.628,0.6394,16.493168,10.25005471,3.64802399,28.113,1.5119,9.3193,2.2693,-10.1828,0.64,12.98,8.09,1.86,3.5312,1.6517
Cuba,2007,42.24906148,32.02847148,27.5697,10.2115,3.71,0.7578,17.3137,10.23619617,3.720761027,28.8633,1.6785,9.4219,2.2753,-10.2206,0.62,13.41,8.41,1.89,3.5091,1.6443
Cuba,2008,41.14478638,30.89350638,26.1221,10.3711,3.7753,0.8763,15.858978,10.37937763,3.778868065,27.4537,1.7498,9.6599,2.2814,-10.2513,0.53,13.18,7.38,1.87,3.3869,1.6368
Cuba,2009,48.98218928,38.83524928,33.5118,10.827,3.6486,0.9947,23.241584,10.9129691,3.685965103,34.8641,1.8284,10.0023,2.2874,-10.1469,0.51,19.44,9.69,1.51,2.5947,1.6294
Cuba,2010,46.32099417,36.06999417,30.8198,10.6729,3.7152,1.1132,20.542462,10.69120056,3.723132141,32.1634,1.9363,9.9278,2.2935,-10.251,0.51,18.01,8.74,1.35,2.5325,1.5309
Cuba,2011,45.49582667,35.33095667,29.4416,10.8976,3.9199,1.2368,19.157172,10.98092412,3.956056811,30.7639,2.0602,10.3641,2.2976,-10.1649,0.55,17.38,7.82,1.51,2.5539,1.4999
Cuba,2012,45.04489717,34.79227717,28.8928,10.8699,3.9218,1.3604,18.60133,10.89697768,3.933531482,30.9925,,10.3453,2.3018,-10.2526,0.85,17.13,8,1.96,2.4153,1.4872
Cyprus,1990,4.997710352,4.992680352,4.4243,0.3633,0.2053,0.0048,4.419206,0.363355627,0.205348726,3.853,0.569,0.3431,0.2226,-0.005,0.9,1.74,0.78,1.15,0.1812,0.0017
Cyprus,1991,5.555956487,5.489366487,4.9743,0.3726,0.2021,0.007,4.907636,0.372572347,0.202140309,4.4127,0.5713,0.3439,0.2281,-0.0666,1.02,1.81,1.28,1.14,0.1813,0.0014
Cyprus,1992,5.909402622,5.843322622,5.2843,0.3804,0.2355,0.0093,5.218156,0.380419067,0.235501893,4.7224,0.5735,0.3798,0.2336,-0.0661,1.01,2.11,1.11,1.29,0.2114,0.001
Cyprus,1993,6.093574757,6.027434757,5.4623,0.3891,0.2307,0.0115,5.396102,0.389115787,0.230723477,4.9222,0.5538,0.3785,0.2391,-0.0661,0.85,2.22,1.18,1.32,0.2015,0.0007
Cyprus,1994,6.302290892,6.236080892,5.654,0.4019,0.2327,0.0137,5.587722,0.401932507,0.232705061,5.1319,0.5377,0.3881,0.2446,-0.0662,0.91,2.35,1.21,1.37,0.2016,0.0003
Cyprus,1995,6.188091027,6.121811027,5.5393,0.4095,0.2233,0.016,5.472996,0.409539227,0.223316645,5.0217,0.5253,0.381,0.2501,-0.0663,1,2.14,1.23,1.45,0.2017,0
Cyprus,1996,6.50337414,6.43700414,5.8283,0.4219,0.2322,0.0209,5.761934,0.421937658,0.232193266,5.3316,0.5192,0.3968,0.2557,-0.0664,1.04,2.26,1.36,1.51,0.2016,0
Cyprus,1997,6.572061254,6.506041254,5.9043,0.4319,0.2099,0.0259,5.837906,0.432186089,0.210049888,5.4615,0.4802,0.379,0.2613,-0.066,1.05,2.4,1.28,1.57,0.2115,0
Cyprus,1998,7.075586367,7.009086367,6.3909,0.4362,0.2177,0.0309,6.324396,0.43615452,0.217656509,5.7915,0.6318,0.3854,0.2669,-0.0665,1.09,2.62,1.32,1.64,0.2115,0
Cyprus,1999,7.317863481,7.251303481,6.6252,0.436,0.2208,0.0358,6.558688,0.435962951,0.22080313,6.0414,0.6111,0.3829,0.2725,-0.0666,1.28,2.8,1.36,1.68,0.2014,0
Cyprus,2000,7.647810594,7.581180594,6.9662,0.4426,0.1982,0.0408,6.89953,0.442621383,0.198209751,6.2714,0.737,0.3614,0.2781,-0.0666,1.42,2.93,1.39,1.72,0.2314,0
Cyprus,2001,7.547110388,7.434120388,6.8415,0.4506,0.2075,0.0475,6.728514,0.450606832,0.207470288,6.1617,0.729,0.3725,0.2839,-0.113,1.55,2.82,1.33,1.78,0.2317,0
Cyprus,2002,7.776636182,7.663356182,7.0281,0.4706,0.2236,0.0542,6.914864,0.470642282,0.223610824,6.312,0.7724,0.4025,0.2898,-0.1133,1.35,2.98,1.32,1.76,0.252,0
Cyprus,2003,8.588219976,8.475259976,7.7971,0.4903,0.2399,0.0609,7.684112,0.490257732,0.239941361,6.9923,0.878,0.4322,0.2957,-0.113,1.36,3.5,1.36,1.87,0.2623,0
Cyprus,2004,8.484063771,8.370223771,7.7127,0.4865,0.2172,0.0677,7.59888,0.486463182,0.217221897,6.8726,0.9104,0.3995,0.3016,-0.1138,1.07,3.28,1.39,1.97,0.2326,0
Cyprus,2005,8.657409565,8.543279565,7.8877,0.49,0.2053,0.0744,7.77355,0.490018632,0.205342434,7.0029,0.972,0.385,0.3075,-0.1141,1.79,3.45,1.01,2,0.5429,0
Cyprus,2006,8.70733988,8.59397988,7.9504,0.4832,0.1908,0.083,7.836992,0.483156517,0.190803262,7.0735,0.9734,0.3565,0.314,-0.1134,1.82,3.53,0.89,1.99,0.6635,0
Cyprus,2007,9.070996195,8.958166195,8.2943,0.493,0.192,0.0917,8.18149,0.492984403,0.192004089,7.374,1.026,0.3604,0.3206,-0.1128,1.72,3.71,0.9,2.12,0.644,0
Cyprus,2008,9.236766511,9.123236511,8.4653,0.4969,0.1742,0.1003,8.351782,0.496862288,0.174244917,7.5346,1.0457,0.3394,0.3271,-0.1135,1.65,3.86,0.89,2.16,0.6246,0
Cyprus,2009,8.973816826,8.860196826,8.1765,0.5,0.1883,0.109,8.062844,0.500000173,0.188345745,7.4451,0.8455,0.3495,0.3337,-0.1136,1.49,3.89,0.77,2.16,0.6251,0
Cyprus,2010,8.699205141,8.586135141,7.8632,0.5139,0.2044,0.1177,7.750114,0.513918058,0.204436573,7.2057,0.7809,0.3724,0.3403,-0.1131,1.4,3.75,0.67,2.21,0.5757,0
Cyprus,2011,8.494060565,8.380270565,7.6462,0.5221,0.1991,0.1267,7.53237,0.522073991,0.199092715,6.9458,0.8229,0.3685,0.3469,-0.1138,1.5,3.61,0.57,2.14,0.6258,0
Cyprus,2012,7.336249989,7.223029989,6.46,0.5235,0.217,0.1358,6.34678,0.523469925,0.216978857,6.466,,0.381,0.3535,-0.1132,1.41,3.42,0.45,1.99,0.606,0
Czech Republic,1990,166.9666553,166.9666553,152.0733,,,0.0802,,,,150.996,4.9167,,2.5516,,0.65,66.25,46.76,7.18,30.806,
Czech Republic,1991,152.7790849,152.7790849,138.4245,,,0.0937,,,,137.7837,4.2977,,2.5893,,0.46,64.94,37.29,6.38,29.1737,
Czech Republic,1992,147.5257656,147.5257656,133.7098,,,0.1072,,,,132.5914,4.6128,,2.627,,0.53,63.06,40.38,8.16,20.9914,
Czech Republic,1993,152.5433371,152.7341371,130.6557,15.9468,5.8201,0.1207,130.846062,15.94707396,5.820337572,136.9698,4.2985,8.6104,2.6647,0.1908,0.43,64.02,33.42,8.12,24.1191,7.2907
Czech Republic,1994,145.5287026,132.9013526,124.8017,14.771,5.8218,0.1341,112.173944,14.77126299,5.82199858,130.5836,4.2444,7.9884,2.7024,-12.6274,0.53,63.8,28.24,8.74,22.9168,6.8868
Czech Republic,1995,147.1994461,134.5645061,127.3836,13.9993,5.6689,0.1476,114.748194,13.99956202,5.669119589,132.8474,3.996,7.616,2.74,-12.6349,0.56,67.58,29.6,7.44,21.7445,6.483
Czech Republic,1996,149.219132,136.576462,129.4088,13.7171,5.8958,0.1973,116.765848,13.71733187,5.895941702,134.6017,4.1364,7.7284,2.7527,-12.6427,0.4,70.17,28.92,10.2,18.9815,6.3302
Czech Republic,1997,146.1793478,133.5290778,127.0092,13.2748,5.6482,0.2471,114.358642,13.27500172,5.648373814,132.0959,4.1119,7.2062,2.7653,-12.6503,0.37,69.51,28.01,10.46,17.9386,6.1774
Czech Republic,1998,138.5938617,125.9360217,119.8637,12.8857,5.5477,0.2968,107.205484,12.88593158,5.547835926,124.9102,4.0215,6.8842,2.778,-12.6578,0.35,66.36,25.14,10.83,16.5556,6.0246
Czech Republic,1999,132.1835776,119.5181676,113.7441,12.5759,5.5171,0.3465,101.078358,12.57611143,5.517238039,118.7945,3.8871,6.7114,2.7906,-12.6654,0.4,62.62,21.98,11.9,16.4227,5.8718
Czech Republic,2000,142.7676595,130.0943395,124.4508,12.1746,5.746,0.3962,111.777438,12.17467128,5.746060151,129.3987,3.8589,6.7068,2.8032,-12.6733,0.48,68.94,25.93,12.06,16.7498,5.719
Czech Republic,2001,142.7017071,130.5420571,123.9797,12.1306,6.1455,0.4459,111.820062,12.13063753,6.145506303,129.2091,3.6208,7.0429,2.839,-12.1597,0.48,69.44,24.2,12.86,17.0669,5.6421
Czech Republic,2002,137.7788408,125.6019208,119.9748,11.9857,5.3228,0.4955,107.797882,11.98575377,5.322752454,125.3694,3.4889,6.0558,2.8748,-12.1769,0.5,67.88,22.49,13.37,16.0641,5.5653
Czech Republic,2003,141.5853264,129.3912264,123.7541,11.8534,5.4326,0.5452,111.559744,11.85355002,5.432738606,128.9997,3.6611,6.014,2.9105,-12.1941,0.6,68.22,22.65,15.19,17.4512,5.4885
Czech Republic,2004,142.8593,130.6477,124.9789,11.7119,5.5735,0.5949,112.767304,11.71197627,5.573544758,130.06,3.8589,5.9941,2.9463,-12.2116,0.86,68.25,23.4,15.92,17.0784,5.4116
Czech Republic,2005,139.9353937,127.7066337,122.1322,11.5938,5.5648,0.6445,109.903084,11.59403252,5.564980909,127.1204,3.9652,5.8478,2.982,-12.2288,0.94,66.45,23.19,17.21,14.9356,5.3348
Czech Republic,2006,140.5217476,128.8001276,122.7841,11.5311,5.4867,0.7198,111.062498,11.53105692,5.486739115,127.6097,4.0867,5.8112,3.0142,-11.7216,0.99,66.38,22.86,17.53,15.5768,5.2629
Czech Republic,2007,142.7526036,131.0158036,124.8602,11.5264,5.5709,0.7951,113.122354,11.52698133,5.571357321,129.319,4.4024,5.9948,3.0464,-11.7368,1.02,71.44,20.87,18.49,13.3281,5.1909
Czech Republic,2008,137.5685936,125.8139936,119.8586,11.4209,5.4186,0.8704,108.103824,11.42104573,5.418725527,124.3484,4.3003,5.8413,3.0786,-11.7546,1.05,66.88,20.32,18.28,13.7494,5.119
Czech Republic,2009,129.6223995,117.8546195,112.0737,11.3132,5.2899,0.9457,100.30298,11.31485014,5.291103733,117.0177,3.755,5.7089,3.1108,-11.7678,1,61.8,19.16,17.65,13.3607,5.047
